STAID,SOUID,DATE,RR,Q_RR
   230,   710,19201120,    4,    0
   230,   710,19201121,    0,    0
   230,   710,19201122,    0,    0
   230,   710,19201123,   19,    0
   230,   710,19201124,    1,    0
   230,   710,19201125,  153,    0
   230,   710,19201126,   39,    0
   230,   710,19201127,    0,    0
   230,   710,19201128,    0,    0
   230,   710,19201129,    1,    0
   230,   710,19201130,    8,    0
   230,   710,19201201,    1,    0
   230,   710,19201202,    1,    0
   230,   710,19201203,    1,    0
   230,   710,19201204,    0,    0
   230,   710,19201205,    0,    0
   230,   710,19201206,    0,    0
   230,   710,19201207,    0,    0
   230,   710,19201208,    6,    0
   230,   710,19201209,   49,    0
   230,   710,19201210,   36,    0
   230,   710,19201211,    0,    0
   230,   710,19201212,   27,    0
   230,   710,19201213,  229,    0
   230,   710,19201214,   27,    0
   230,   710,19201215,    0,    0
   230,   710,19201216,    0,    0
   230,   710,19201217,    0,    0
   230,   710,19201218,    0,    0
   230,   710,19201219,    2,    0
   230,   710,19201220,    0,    0
   230,   710,19201221,   40,    0
   230,   710,19201222,    6,    0
   230,   710,19201223,    1,    0
   230,   710,19201224,    0,    0
   230,   710,19201225,    0,    0
   230,   710,19201226,   25,    0
   230,   710,19201227,   43,    0
   230,   710,19201228,    4,    0
   230,   710,19201229,    0,    0
   230,   710,19201230,    2,    0
   230,   710,19201231,    1,    0
   230,   710,19210101,    0,    0
   230,   710,19210102,    0,    0
   230,   710,19210103,    2,    0
   230,   710,19210104,    1,    0
   230,   710,19210105,    0,    0
   230,   710,19210106,    0,    0
   230,   710,19210107,    0,    0
   230,   710,19210108,    0,    0
   230,   710,19210109,    0,    0
   230,   710,19210110,    2,    0
   230,   710,19210111,    6,    0
   230,   710,19210112,   60,    0
   230,   710,19210113,    0,    0
   230,   710,19210114,    0,    0
   230,   710,19210115,    0,    0
   230,   710,19210116,    0,    0
   230,   710,19210117,    0,    0
   230,   710,19210118,    0,    0
   230,   710,19210119,    0,    0
   230,   710,19210120,    0,    0
   230,   710,19210121,    0,    0
   230,   710,19210122,    0,    0
   230,   710,19210123,    0,    0
   230,   710,19210124,    0,    0
   230,   710,19210125,    0,    0
   230,   710,19210126,    0,    0
   230,   710,19210127,    0,    0
   230,   710,19210128,    0,    0
   230,   710,19210129,    0,    0
   230,   710,19210130,   28,    0
   230,   710,19210131,   10,    0
   230,   710,19210201,    8,    0
   230,   710,19210202,    6,    0
   230,   710,19210203,    9,    0
   230,   710,19210204,   33,    0
   230,   710,19210205,    0,    0
   230,   710,19210206,    0,    0
   230,   710,19210207,    0,    0
   230,   710,19210208,    0,    0
   230,   710,19210209,    0,    0
   230,   710,19210210,   35,    0
   230,   710,19210211,    2,    0
   230,   710,19210212,    0,    0
   230,   710,19210213,   39,    0
   230,   710,19210214,    8,    0
   230,   710,19210215,    0,    0
   230,   710,19210216,   21,    0
   230,   710,19210217,    6,    0
   230,   710,19210218,    0,    0
   230,   710,19210219,    4,    0
   230,   710,19210220,   45,    0
   230,   710,19210221,   13,    0
   230,   710,19210222,   11,    0
   230,   710,19210223,   55,    0
   230,   710,19210224,    0,    0
   230,   710,19210225,    0,    0
   230,   710,19210226,  261,    0
   230,   710,19210227,   89,    0
   230,   710,19210228,    0,    0
   230,   710,19210301,    0,    0
   230,   710,19210302,    0,    0
   230,   710,19210303,    0,    0
   230,   710,19210304,    0,    0
