STAID,SOUID,DATE,RR,Q_RR
   231,   713,19421121,   13,    0
   231,   713,19421122,   87,    0
   231,   713,19421123,    0,    0
   231,   713,19421124,   70,    0
   231,   713,19421125,    0,    0
   231,   713,19421126,    7,    0
   231,   713,19421127,    7,    0
   231,   713,19421128, 1640,    0
   231,   713,19421129,  173,    0
   231,   713,19421130,    6,    0
   231,   713,19421201,   12,    0
   231,   713,19421202,    0,    0
   231,   713,19421203,   29,    0
   231,   713,19421204,   46,    0
   231,   713,19421205,  154,    0
   231,   713,19421206,    0,    0
   231,   713,19421207,    0,    0
   231,   713,19421208,    0,    0
   231,   713,19421209,    0,    0
   231,   713,19421210,    0,    0
   231,   713,19421211,    3,    0
   231,   713,19421212,    0,    0
   231,   713,19421213,    0,    0
   231,   713,19421214,  149,    0
   231,   713,19421215,   51,    0
   231,   713,19421216,   30,    0
   231,   713,19421217,   10,    0
   231,   713,19421218,    8,    0
   231,   713,19421219,    0,    0
   231,   713,19421220,    5,    0
   231,   713,19421221,    0,    0
   231,   713,19421222,    0,    0
   231,   713,19421223,    5,    0
   231,   713,19421224,    0,    0
   231,   713,19421225,    0,    0
   231,   713,19421226,    0,    0
   231,   713,19421227,    0,    0
   231,   713,19421228,    0,    0
   231,   713,19421229,    0,    0
   231,   713,19421230,    0,    0
   231,   713,19421231,    0,    0
   231,   713,19430101,    0,    0
   231,   713,19430102,    0,    0
   231,   713,19430103,    0,    0
   231,   713,19430104,    0,    0
   231,   713,19430105,    0,    0
   231,   713,19430106,    0,    0
   231,   713,19430107,    0,    0
   231,   713,19430108,    0,    0
   231,   713,19430109,    0,    0
   231,   713,19430110,    0,    0
   231,   713,19430111,    0,    0
   231,   713,19430112,   43,    0
   231,   713,19430113,    0,    0
   231,   713,19430114,    0,    0
   231,   713,19430115,    0,    0
   231,   713,19430116,    0,    0
   231,   713,19430117,    9,    0
   231,   713,19430118,    0,    0
   231,   713,19430119,    0,    0
   231,   713,19430120,    0,    0
   231,   713,19430121,    0,    0
   231,   713,19430122,    9,    0
   231,   713,19430123,    0,    0
   231,   713,19430124,    0,    0
   231,   713,19430125,    0,    0
   231,   713,19430126,    0,    0
   231,   713,19430127,    0,    0
   231,   713,19430128,    0,    0
   231,   713,19430129,    0,    0
   231,   713,19430130,    0,    0
   231,   713,19430131,    0,    0
   231,   713,19430201,    0,    0
   231,   713,19430202,    0,    0
   231,   713,19430203,    0,    0
   231,   713,19430204,    0,    0
   231,   713,19430205,    0,    0
   231,   713,19430206,    0,    0
   231,   713,19430207,    0,    0
   231,   713,19430208,    0,    0
   231,   713,19430209,    0,    0
   231,   713,19430210,    0,    0
   231,   713,19430211,    0,    0
   231,   713,19430212,    0,    0
   231,   713,19430213,    0,    0
   231,   713,19430214,    0,    0
   231,   713,19430215,    0,    0
   231,   713,19430216,    0,    0
   231,   713,19430217,    0,    0
   231,   713,19430218,    0,    0
   231,   713,19430219,    0,    0
   231,   713,19430220,    0,    0
   231,   713,19430221,    3,    0
   231,   713,19430222,   83,    0
   231,   713,19430223,  680,    0
   231,   713,19430224,    0,    0
   231,   713,19430225,    0,    0
   231,   713,19430226,   28,    0
   231,   713,19430227,   71,    0
   231,   713,19430228,    0,    0
   231,   713,19430301,   33,    0
   231,   713,19430302,    0,    0
   231,   713,19430303,    2,    0
   231,   713,19430304,   21,    0
   231,   713,19430305,    0,    0
   231,   713,19430306,    0,    0
   231,   713,19430307,    0,    0
   231,   713,19430308,    2,    0
   231,   713,19430309,    0,    0
   231,   713,19430310,    0,    0
   231,   713,19430311,    0,    0
   231,   713,19430312,    3,    0
   231,   713,19430313,  107,    0
   231,   713,19430314,   17,    0
