STAID,SOUID,DATE,FG,Q_FG
   231, 15613,19430228,  128,    0
   231, 15613,19430301,   39,    0
   231, 15613,19430302,   33,    0
   231, 15613,19430303,   50,    0
   231, 15613,19430304,   53,    0
   231, 15613,19430305,   44,    0
   231, 15613,19430306,   28,    0
   231, 15613,19430307,   67,    0
   231, 15613,19430308,   61,    0
   231, 15613,19430309,   42,    0
   231, 15613,19430310,   36,    0
   231, 15613,19430311,   56,    0
   231, 15613,19430312,   58,    0
   231, 15613,19430313,   44,    0
   231, 15613,19430314,   39,    0
   231, 15613,19430315,   47,    0
   231, 15613,19430316,   44,    0
   231, 15613,19430317,   25,    0
   231, 15613,19430318,   25,    0
   231, 15613,19430319,   36,    0
   231, 15613,19430320,   44,    0
   231, 15613,19430321,   75,    0
   231, 15613,19430322,   56,    0
   231, 15613,19430323,   72,    0
   231, 15613,19430324,   56,    0
   231, 15613,19430325,   56,    0
   231, 15613,19430326,   22,    0
   231, 15613,19430327,   28,    0
   231, 15613,19430328,   47,    0
   231, 15613,19430329,   75,    0
   231, 15613,19430330,   56,    0
   231, 15613,19430331,   44,    0
   231, 15613,19430401,   56,    0
   231, 15613,19430402,   36,    0
   231, 15613,19430403,   42,    0
   231, 15613,19430404,   44,    0
   231, 15613,19430405,   58,    0
   231, 15613,19430406,   50,    0
   231, 15613,19430407,   56,    0
   231, 15613,19430408,   67,    0
   231, 15613,19430409,   39,    0
   231, 15613,19430410,   39,    0
   231, 15613,19430411,   39,    0
   231, 15613,19430412,   31,    0
   231, 15613,19430413,   44,    0
   231, 15613,19430414,   94,    0
   231, 15613,19430415,   44,    0
   231, 15613,19430416,   31,    0
   231, 15613,19430417,   50,    0
   231, 15613,19430418,   22,    0
   231, 15613,19430419,   33,    0
   231, 15613,19430420,   22,    0
   231, 15613,19430421,   47,    0
   231, 15613,19430422,   28,    0
   231, 15613,19430423,   33,    0
   231, 15613,19430424,   36,    0
   231, 15613,19430425,   44,    0
   231, 15613,19430426,   25,    0
   231, 15613,19430427,   25,    0
   231, 15613,19430428,   58,    0
   231, 15613,19430429,   39,    0
   231, 15613,19430430,   39,    0
   231, 15613,19430501,   11,    0
   231, 15613,19430502,   39,    0
   231, 15613,19430503,   33,    0
   231, 15613,19430504,   50,    0
   231, 15613,19430505,   47,    0
   231, 15613,19430506,   33,    0
   231, 15613,19430507,   72,    0
   231, 15613,19430508,   50,    0
   231, 15613,19430509,   56,    0
   231, 15613,19430510,   44,    0
   231, 15613,19430511,   42,    0
   231, 15613,19430512,   33,    0
   231, 15613,19430513,   39,    0
   231, 15613,19430514,   33,    0
   231, 15613,19430515,   42,    0
   231, 15613,19430516,   56,    0
   231, 15613,19430517,   33,    0
   231, 15613,19430518,   42,    0
   231, 15613,19430519,   39,    0
   231, 15613,19430520,   17,    0
   231, 15613,19430521,   28,    0
   231, 15613,19430522,   39,    0
   231, 15613,19430523,   50,    0
   231, 15613,19430524,   50,    0
   231, 15613,19430525,   61,    0
   231, 15613,19430526,   25,    0
   231, 15613,19430527,   19,    0
   231, 15613,19430528,   36,    0
   231, 15613,19430529,   39,    0
   231, 15613,19430530,   31,    0
   231, 15613,19430531,   39,    0
   231, 15613,19430601,  106,    0
   231, 15613,19430602,  131,    0
   231, 15613,19430603,   61,    0
   231, 15613,19430604,   39,    0
   231, 15613,19430605,   33,    0
   231, 15613,19430606,   33,    0
   231, 15613,19430607,   39,    0
   231, 15613,19430608,   58,    0
   231, 15613,19430609,   44,    0
   231, 15613,19430610,   67,    0
   231, 15613,19430611,   61,    0
   231, 15613,19430612,   33,    0
   231, 15613,19430613,   28,    0
   231, 15613,19430614,   56,    0
   231, 15613,19430615,   61,    0
   231, 15613,19430616,   39,    0
   231, 15613,19430617,   39,    0
   231, 15613,19430618,   31,    0
   231, 15613,19430619,   36,    0
   231, 15613,19430620,   42,    0
   231, 15613,19430621,   36,    0
   231, 15613,19430622,   22,    0
   231, 15613,19430623,   33,    0
   231, 15613,19430624,   25,    0
   231, 15613,19430625,   28,    0
   231, 15613,19430626,   39,    0
   231, 15613,19430627,   33,    0
   231, 15613,19430628,   42,    0
   231, 15613,19430629,   28,    0
   231, 15613,19430630,   53,    0
   231, 15613,19430701,   39,    0
   231, 15613,19430702,   58,    0
   231, 15613,19430703,   31,    0
   231, 15613,19430704,   31,    0
   231, 15613,19430705,   44,    0
   231, 15613,19430706,   61,    0
   231, 15613,19430707,   61,    0
   231, 15613,19430708,   75,    0
   231, 15613,19430709,   31,    0
   231, 15613,19430710,   19,    0
   231, 15613,19430711,   36,    0
   231, 15613,19430712,   33,    0
   231, 15613,19430713,   28,    0
   231, 15613,19430714,   42,    0
   231, 15613,19430715,   39,    0
   231, 15613,19430716,   39,    0
   231, 15613,19430717,   39,    0
   231, 15613,19430718,   42,    0
   231, 15613,19430719,   67,    0
   231, 15613,19430720,   53,    0
   231, 15613,19430721,   67,    0
   231, 15613,19430722,   53,    0
   231, 15613,19430723,   28,    0
   231, 15613,19430724,   31,    0
