STAID,SOUID,DATE,HU,Q_HU
   229,   995,19560214,-9999,    9
   229,   995,19560215,-9999,    9
   229,   995,19560216,-9999,    9
   229,   995,19560217,-9999,    9
   229,   995,19560218,-9999,    9
   229,   995,19560219,-9999,    9
   229,   995,19560220,-9999,    9
   229,   995,19560221,-9999,    9
   229,   995,19560222,-9999,    9
   229,   995,19560223,-9999,    9
   229,   995,19560224,-9999,    9
   229,   995,19560225,-9999,    9
   229,   995,19560226,-9999,    9
   229,   995,19560227,-9999,    9
   229,   995,19560228,-9999,    9
   229,   995,19560229,-9999,    9
   229,   995,19560301,-9999,    9
   229,   995,19560302,-9999,    9
   229,   995,19560303,-9999,    9
   229,   995,19560304,-9999,    9
   229,   995,19560305,-9999,    9
   229,   995,19560306,-9999,    9
   229,   995,19560307,-9999,    9
   229,   995,19560308,-9999,    9
   229,   995,19560309,-9999,    9
   229,   995,19560310,-9999,    9
   229,   995,19560311,-9999,    9
   229,   995,19560312,-9999,    9
   229,   995,19560313,-9999,    9
   229,   995,19560314,-9999,    9
   229,   995,19560315,-9999,    9
   229,   995,19560316,-9999,    9
   229,   995,19560317,-9999,    9
   229,   995,19560318,-9999,    9
   229,   995,19560319,-9999,    9
   229,   995,19560320,-9999,    9
   229,   995,19560321,-9999,    9
   229,   995,19560322,-9999,    9
   229,   995,19560323,-9999,    9
   229,   995,19560324,-9999,    9
   229,   995,19560325,-9999,    9
   229,   995,19560326,-9999,    9
   229,   995,19560327,-9999,    9
   229,   995,19560328,-9999,    9
   229,   995,19560329,-9999,    9
   229,   995,19560330,-9999,    9
   229,   995,19560331,-9999,    9
   229,   995,19560401,-9999,    9
   229,   995,19560402,-9999,    9
   229,   995,19560403,-9999,    9
   229,   995,19560404,-9999,    9
   229,   995,19560405,-9999,    9
   229,   995,19560406,-9999,    9
   229,   995,19560407,-9999,    9
   229,   995,19560408,-9999,    9
   229,   995,19560409,-9999,    9
   229,   995,19560410,-9999,    9
   229,   995,19560411,-9999,    9
   229,   995,19560412,-9999,    9
   229,   995,19560413,-9999,    9
   229,   995,19560414,-9999,    9
   229,   995,19560415,-9999,    9
   229,   995,19560416,-9999,    9
   229,   995,19560417,-9999,    9
   229,   995,19560418,-9999,    9
   229,   995,19560419,-9999,    9
   229,   995,19560420,-9999,    9
   229,   995,19560421,-9999,    9
   229,   995,19560422,-9999,    9
   229,   995,19560423,-9999,    9
   229,   995,19560424,-9999,    9
   229,   995,19560425,-9999,    9
   229,   995,19560426,-9999,    9
   229,   995,19560427,-9999,    9
   229,   995,19560428,-9999,    9
   229,   995,19560429,-9999,    9
   229,   995,19560430,-9999,    9
   229,   995,19560501,-9999,    9
   229,   995,19560502,-9999,    9
   229,   995,19560503,-9999,    9
   229,   995,19560504,-9999,    9
   229,   995,19560505,-9999,    9
   229,   995,19560506,-9999,    9
   229,   995,19560507,-9999,    9
   229,   995,19560508,-9999,    9
   229,   995,19560509,-9999,    9
   229,   995,19560510,-9999,    9
   229,   995,19560511,-9999,    9
   229,   995,19560512,-9999,    9
   229,   995,19560513,-9999,    9
   229,   995,19560514,-9999,    9
   229,   995,19560515,-9999,    9
   229,   995,19560516,-9999,    9
   229,   995,19560517,-9999,    9
   229,   995,19560518,-9999,    9
   229,   995,19560519,-9999,    9
   229,   995,19560520,-9999,    9
   229,   995,19560521,-9999,    9
   229,   995,19560522,-9999,    9
   229,   995,19560523,-9999,    9
   229,   995,19560524,-9999,    9
   229,   995,19560525,-9999,    9
   229,   995,19560526,-9999,    9
   229,   995,19560527,-9999,    9
   229,   995,19560528,-9999,    9
   229,   995,19560529,-9999,    9
   229,   995,19560530,-9999,    9
   229,   995,19560531,-9999,    9
   229,   995,19560601,-9999,    9
   229,   995,19560602,-9999,    9
   229,   995,19560603,-9999,    9
   229,   995,19560604,-9999,    9
   229,   995,19560605,-9999,    9
   229,   995,19560606,-9999,    9
   229,   995,19560607,-9999,    9
   229,   995,19560608,-9999,    9
   229,   995,19560609,-9999,    9
   229,   995,19560610,-9999,    9
   229,   995,19560611,-9999,    9
   229,   995,19560612,-9999,    9
