EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station BOLOGNA, ITALY (STAID: 169)
Blended and updated with sources:550 94651 95203 95699 97915 916140 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
   169,   550,18140831,    0,    0
   169,   550,18140901,    0,    0
   169,   550,18140902,    0,    0
   169,   550,18140903,    0,    0
   169,   550,18140904,  425,    0
   169,   550,18140905,   15,    0
   169,   550,18140906,    0,    0
   169,   550,18140907,    0,    0
   169,   550,18140908,   15,    0
   169,   550,18140909,    0,    0
   169,   550,18140910,    0,    0
   169,   550,18140911,    0,    0
   169,   550,18140912,  360,    0
   169,   550,18140913,    0,    0
   169,   550,18140914,    0,    0
   169,   550,18140915,    0,    0
   169,   550,18140916,    0,    0
   169,   550,18140917,    0,    0
   169,   550,18140918,    0,    0
   169,   550,18140919,    0,    0
   169,   550,18140920,    0,    0
   169,   550,18140921,    0,    0
   169,   550,18140922,    0,    0
   169,   550,18140923,   40,    0
   169,   550,18140924,    0,    0
   169,   550,18140925,    0,    0
   169,   550,18140926,    0,    0
   169,   550,18140927,    0,    0
   169,   550,18140928,    0,    0
   169,   550,18140929,    0,    0
   169,   550,18140930,    0,    0
   169,   550,18141001,    0,    0
   169,   550,18141002,   30,    0
   169,   550,18141003,    0,    0
   169,   550,18141004,    0,    0
   169,   550,18141005,    0,    0
   169,   550,18141006,    0,    0
   169,   550,18141007,  190,    0
   169,   550,18141008,    0,    0
   169,   550,18141009,    0,    0
   169,   550,18141010,   35,    0
   169,   550,18141011,  115,    0
   169,   550,18141012,    0,    0
   169,   550,18141013,    0,    0
   169,   550,18141014,   30,    0
   169,   550,18141015,  115,    0
   169,   550,18141016,    3,    0
   169,   550,18141017,    0,    0
   169,   550,18141018,    0,    0
   169,   550,18141019,    0,    0
   169,   550,18141020,   10,    0
   169,   550,18141021,   33,    0
   169,   550,18141022,   35,    0
   169,   550,18141023,    0,    0
   169,   550,18141024,   30,    0
   169,   550,18141025,  105,    0
   169,   550,18141026,   20,    0
   169,   550,18141027,  240,    0
   169,   550,18141028,  630,    0
   169,   550,18141029,   10,    0
   169,   550,18141030,    0,    0
   169,   550,18141031,   23,    0
   169,   550,18141101,    0,    0
   169,   550,18141102,    0,    0
   169,   550,18141103,    4,    0
   169,   550,18141104,    4,    0
   169,   550,18141105,    0,    0
   169,   550,18141106,    0,    0
   169,   550,18141107,    0,    0
   169,   550,18141108,   35,    0
   169,   550,18141109,  130,    0
   169,   550,18141110,    0,    0
   169,   550,18141111,    7,    0
   169,   550,18141112,    0,    0
   169,   550,18141113,    0,    0
   169,   550,18141114,    0,    0
   169,   550,18141115,    0,    0
   169,   550,18141116,    0,    0
   169,   550,18141117,    0,    0
   169,   550,18141118,    0,    0
   169,   550,18141119,    0,    0
   169,   550,18141120,    0,    0
   169,   550,18141121,   10,    0
   169,   550,18141122,    0,    0
   169,   550,18141123,    0,    0
   169,   550,18141124,   20,    0
   169,   550,18141125,    0,    0
   169,   550,18141126,    0,    0
   169,   550,18141127,   50,    0
   169,   550,18141128,    0,    0
   169,   550,18141129,    0,    0
   169,   550,18141130,    0,    0
   169,   550,18141201,    0,    0
   169,   550,18141202,    0,    0
   169,   550,18141203,   75,    0
   169,   550,18141204,   15,    0
   169,   550,18141205,    0,    0
   169,   550,18141206,   40,    0
   169,   550,18141207,  170,    0
   169,   550,18141208,    0,    0
   169,   550,18141209,    0,    0
   169,   550,18141210,    0,    0
   169,   550,18141211,    0,    0
   169,   550,18141212,    0,    0
   169,   550,18141213,    4,    0
   169,   550,18141214,    0,    0
   169,   550,18141215,    0,    0
   169,   550,18141216,    0,    0
   169,   550,18141217,    0,    0
   169,   550,18141218,    0,    0
   169,   550,18141219,    0,    0
   169,   550,18141220,    5,    0
   169,   550,18141221,   10,    0
   169,   550,18141222,   18,    0
   169,   550,18141223,   55,    0
   169,   550,18141224,    0,    0
   169,   550,18141225,    0,    0
   169,   550,18141226,   15,    0
   169,   550,18141227,    0,    0
   169,   550,18141228,   50,    0
   169,   550,18141229,   20,    0
   169,   550,18141230,    0,    0
   169,   550,18141231,    0,    0
   169,   550,18150101,    0,    0
   169,   550,18150102,    0,    0
   169,   550,18150103,    0,    0
   169,   550,18150104,    0,    0
   169,   550,18150105,   20,    0
   169,   550,18150106,   45,    0
   169,   550,18150107,   10,    0
   169,   550,18150108,   10,    0
   169,   550,18150109,    0,    0
   169,   550,18150110,    0,    0
   169,   550,18150111,    0,    0
   169,   550,18150112,    0,    0
   169,   550,18150113,    0,    0
   169,   550,18150114,    0,    0
   169,   550,18150115,    0,    0
   169,   550,18150116,    0,    0
   169,   550,18150117,    0,    0
   169,   550,18150118,    0,    0
   169,   550,18150119,    0,    0
   169,   550,18150120,    0,    0
   169,   550,18150121,    0,    0
   169,   550,18150122,    0,    0
   169,   550,18150123,    0,    0
   169,   550,18150124,    0,    0
   169,   550,18150125,    0,    0
   169,   550,18150126,    0,    0
   169,   550,18150127,    0,    0
   169,   550,18150128,    0,    0
   169,   550,18150129,  130,    0
   169,   550,18150130,   40,    0
   169,   550,18150131,   10,    0
   169,   550,18150201,    5,    0
   169,   550,18150202,    5,    0
   169,   550,18150203,    0,    0
   169,   550,18150204,    0,    0
   169,   550,18150205,   37,    0
   169,   550,18150206,   30,    0
   169,   550,18150207,    0,    0
   169,   550,18150208,    8,    0
   169,   550,18150209,    0,    0
   169,   550,18150210,    0,    0
   169,   550,18150211,    0,    0
   169,   550,18150212,   20,    0
   169,   550,18150213,    0,    0
   169,   550,18150214,    0,    0
   169,   550,18150215,   30,    0
   169,   550,18150216,    4,    0
   169,   550,18150217,    0,    0
   169,   550,18150218,  121,    0
   169,   550,18150219,    0,    0
   169,   550,18150220,    0,    0
   169,   550,18150221,    0,    0
   169,   550,18150222,    0,    0
   169,   550,18150223,    0,    0
   169,   550,18150224,    0,    0
   169,   550,18150225,    0,    0
   169,   550,18150226,    0,    0
   169,   550,18150227,    0,    0
