EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 HU   : Humidity in 1 %
30-34 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CAGLIARI, ITALY (STAID: 175)
Blended and updated with sources:5258 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   HU, Q_HU
   175,  5258,20000228,   80,    0
   175,  5258,20000229,   77,    0
   175,  5258,20000301,   83,    0
   175,  5258,20000302,   74,    0
   175,  5258,20000303,   79,    0
   175,  5258,20000304,   76,    0
   175,  5258,20000305,   75,    0
   175,  5258,20000306,   87,    0
   175,  5258,20000307,   81,    0
   175,  5258,20000308,   85,    0
   175,  5258,20000309,   78,    0
   175,  5258,20000310,   77,    0
   175,  5258,20000311,   79,    0
   175,  5258,20000312,   83,    0
   175,  5258,20000313,   81,    0
   175,  5258,20000314,   87,    0
   175,  5258,20000315,   77,    0
   175,  5258,20000316,   67,    0
   175,  5258,20000317,   72,    0
   175,  5258,20000318,   76,    0
   175,  5258,20000319,   76,    0
   175,  5258,20000320,   86,    0
   175,  5258,20000321,   77,    0
   175,  5258,20000322,   78,    0
   175,  5258,20000323,   86,    0
   175,  5258,20000324,   90,    0
   175,  5258,20000325,   88,    0
   175,  5258,20000326,   78,    0
   175,  5258,20000327,   71,    0
   175,  5258,20000328,   86,    0
   175,  5258,20000329,   70,    0
   175,  5258,20000330,   74,    0
   175,  5258,20000331,   80,    0
   175,  5258,20000401,   66,    0
   175,  5258,20000402,   79,    0
   175,  5258,20000403,   68,    0
   175,  5258,20000404,   86,    0
   175,  5258,20000405,   79,    0
   175,  5258,20000406,   80,    0
   175,  5258,20000407,   80,    0
   175,  5258,20000408,   80,    0
   175,  5258,20000409,   88,    0
   175,  5258,20000410,   82,    0
   175,  5258,20000411,   80,    0
   175,  5258,20000412,   79,    0
   175,  5258,20000413,   84,    0
   175,  5258,20000414,   74,    0
   175,  5258,20000415,   74,    0
   175,  5258,20000416,   78,    0
   175,  5258,20000417,   82,    0
   175,  5258,20000418,   64,    0
   175,  5258,20000419,   72,    0
   175,  5258,20000420,   68,    0
   175,  5258,20000421,   67,    0
   175,  5258,20000422,   73,    0
   175,  5258,20000423,   75,    0
   175,  5258,20000424,   70,    0
   175,  5258,20000425,   75,    0
   175,  5258,20000426,   65,    0
   175,  5258,20000427,   66,    0
   175,  5258,20000428,   72,    0
   175,  5258,20000429,   75,    0
   175,  5258,20000430,   82,    0
   175,  5258,20000501,   84,    0
   175,  5258,20000502,   74,    0
   175,  5258,20000503,   79,    0
   175,  5258,20000504,   80,    0
   175,  5258,20000505,   76,    0
   175,  5258,20000506,   84,    0
   175,  5258,20000507,   82,    0
   175,  5258,20000508,   80,    0
   175,  5258,20000509,   72,    0
   175,  5258,20000510,   78,    0
   175,  5258,20000511,   87,    0
   175,  5258,20000512,   83,    0
   175,  5258,20000513,   78,    0
   175,  5258,20000514,   77,    0
   175,  5258,20000515,   79,    0
   175,  5258,20000516,   80,    0
   175,  5258,20000517,   76,    0
   175,  5258,20000518,   84,    0
   175,  5258,20000519,   62,    0
   175,  5258,20000520,   66,    0
   175,  5258,20000521,   77,    0
   175,  5258,20000522,   70,    0
   175,  5258,20000523,   64,    0
   175,  5258,20000524,   80,    0
   175,  5258,20000525,   86,    0
   175,  5258,20000526,   84,    0
   175,  5258,20000527,   86,    0
   175,  5258,20000528,   67,    0
   175,  5258,20000529,   68,    0
   175,  5258,20000530,   67,    0
   175,  5258,20000531,   68,    0
   175,  5258,20000601,   77,    0
   175,  5258,20000602,   76,    0
   175,  5258,20000603,   69,    0
   175,  5258,20000604,   82,    0
   175,  5258,20000605,   80,    0
   175,  5258,20000606,   85,    0
   175,  5258,20000607,   87,    0
   175,  5258,20000608,   81,    0
   175,  5258,20000609,   86,    0
   175,  5258,20000610,   85,    0
   175,  5258,20000611,   78,    0
   175,  5258,20000612,   87,    0
   175,  5258,20000613,   88,    0
   175,  5258,20000614,   84,    0
   175,  5258,20000615,   85,    0
   175,  5258,20000616,   71,    0
   175,  5258,20000617,   80,    0
   175,  5258,20000618,   84,    0
   175,  5258,20000619,   66,    0
   175,  5258,20000620,   74,    0
   175,  5258,20000621,   82,    0
   175,  5258,20000622,   92,    0
   175,  5258,20000623,   80,    0
   175,  5258,20000624,   70,    0
   175,  5258,20000625,   69,    0
   175,  5258,20000626,   63,    0
   175,  5258,20000627,   71,    0
   175,  5258,20000628,   56,    0
   175,  5258,20000629,   49,    0
   175,  5258,20000630,   63,    0
   175,  5258,20000701,   73,    0
   175,  5258,20000702,   68,    0
   175,  5258,20000703,   53,    0
   175,  5258,20000704,   58,    0
   175,  5258,20000705,   79,    0
   175,  5258,20000706,   80,    0
   175,  5258,20000707,   73,    0
   175,  5258,20000708,   64,    0
   175,  5258,20000709,   59,    0
   175,  5258,20000710,   82,    0
   175,  5258,20000711,   69,    0
   175,  5258,20000712,   66,    0
   175,  5258,20000713,   62,    0
   175,  5258,20000714,   73,    0
   175,  5258,20000715,   70,    0
   175,  5258,20000716,   62,    0
   175,  5258,20000717,   76,    0
   175,  5258,20000718,   79,    0
   175,  5258,20000719,   74,    0
   175,  5258,20000720,   64,    0
   175,  5258,20000721,   77,    0
   175,  5258,20000722,   82,    0
   175,  5258,20000723,   75,    0
   175,  5258,20000724,   81,    0
   175,  5258,20000725,   85,    0
   175,  5258,20000726,   74,    0
   175,  5258,20000727,   81,    0
   175,  5258,20000728,   74,    0
   175,  5258,20000729,   61,    0
   175,  5258,20000730,   61,    0
   175,  5258,20000731,   69,    0
   175,  5258,20000801,   72,    0
   175,  5258,20000802,   65,    0
   175,  5258,20000803,   66,    0
   175,  5258,20000804,   80,    0
   175,  5258,20000805,   57,    0
   175,  5258,20000806,   63,    0
   175,  5258,20000807,   68,    0
   175,  5258,20000808,   78,    0
   175,  5258,20000809,   68,    0
   175,  5258,20000810,   71,    0
   175,  5258,20000811,   77,    0
   175,  5258,20000812,   77,    0
   175,  5258,20000813,   71,    0
   175,  5258,20000814,   68,    0
   175,  5258,20000815,   63,    0
   175,  5258,20000816,   66,    0
   175,  5258,20000817,   71,    0
   175,  5258,20000818,   62,    0
   175,  5258,20000819,   85,    0
   175,  5258,20000820,   88,    0
   175,  5258,20000821,   72,    0
   175,  5258,20000822,   61,    0
   175,  5258,20000823,   83,    0
   175,  5258,20000824,   62,    0
   175,  5258,20000825,   57,    0
   175,  5258,20000826,   60,    0
   175,  5258,20000827,   56,    0
   175,  5258,20000828,   56,    0
   175,  5258,20000829,   77,    0
   175,  5258,20000830,   83,    0
   175,  5258,20000831,   77,    0
   175,  5258,20000901,   64,    0
   175,  5258,20000902,   66,    0
   175,  5258,20000903,   67,    0
   175,  5258,20000904,   74,    0
   175,  5258,20000905,   78,    0
   175,  5258,20000906,   80,    0
   175,  5258,20000907,   78,    0
   175,  5258,20000908,   64,    0
   175,  5258,20000909,   64,    0
   175,  5258,20000910,   80,    0
   175,  5258,20000911,   72,    0
   175,  5258,20000912,   85,    0
   175,  5258,20000913,   87,    0
   175,  5258,20000914,   84,    0
   175,  5258,20000915,   88,    0
   175,  5258,20000916,   71,    0
   175,  5258,20000917,   64,    0
   175,  5258,20000918,   89,    0
   175,  5258,20000919,   87,    0
   175,  5258,20000920,   79,    0
   175,  5258,20000921,   60,    0
   175,  5258,20000922,   75,    0
   175,  5258,20000923,   80,    0
   175,  5258,20000924,   85,    0
   175,  5258,20000925,   84,    0
   175,  5258,20000926,   86,    0
   175,  5258,20000927,   79,    0
   175,  5258,20000928,   77,    0
   175,  5258,20000929,   88,    0
   175,  5258,20000930,   75,    0
   175,  5258,20001001,   80,    0
   175,  5258,20001002,   83,    0
   175,  5258,20001003,   82,    0
   175,  5258,20001004,   83,    0
   175,  5258,20001005,   82,    0
   175,  5258,20001006,   75,    0
   175,  5258,20001007,   69,    0
   175,  5258,20001008,   71,    0
   175,  5258,20001009,   78,    0
   175,  5258,20001010,   86,    0
   175,  5258,20001011,   85,    0
   175,  5258,20001012,   87,    0
   175,  5258,20001013,   90,    0
   175,  5258,20001014,   90,    0
   175,  5258,20001015,   83,    0
   175,  5258,20001016,   87,    0
   175,  5258,20001017,   80,    0
   175,  5258,20001018,   80,    0
   175,  5258,20001019,   83,    0
   175,  5258,20001020,   86,    0
   175,  5258,20001021,   86,    0
   175,  5258,20001022,   85,    0
   175,  5258,20001023,   88,    0
   175,  5258,20001024,   88,    0
   175,  5258,20001025,   93,    0
   175,  5258,20001026,   88,    0
   175,  5258,20001027,   85,    0
   175,  5258,20001028,   87,    0
   175,  5258,20001029,   88,    0
   175,  5258,20001030,   89,    0
   175,  5258,20001031,   80,    0
   175,  5258,20001101,   77,    0
   175,  5258,20001102,   85,    0
   175,  5258,20001103,   81,    0
   175,  5258,20001104,   80,    0
   175,  5258,20001105,   87,    0
   175,  5258,20001106,   83,    0
   175,  5258,20001107,   74,    0
   175,  5258,20001108,   84,    0
   175,  5258,20001109,   80,    0
   175,  5258,20001110,   78,    0
   175,  5258,20001111,   80,    0
   175,  5258,20001112,   83,    0
   175,  5258,20001113,   95,    0
   175,  5258,20001114,   81,    0
   175,  5258,20001115,   82,    0
   175,  5258,20001116,   84,    0
   175,  5258,20001117,   79,    0
   175,  5258,20001118,   79,    0
   175,  5258,20001119,   91,    0
   175,  5258,20001120,   89,    0
   175,  5258,20001121,   89,    0
   175,  5258,20001122,   91,    0
   175,  5258,20001123,   93,    0
   175,  5258,20001124,   91,    0
   175,  5258,20001125,   91,    0
   175,  5258,20001126,   89,    0
   175,  5258,20001127,   88,    0
   175,  5258,20001128,   89,    0
   175,  5258,20001129,   91,    0
   175,  5258,20001130,   92,    0
   175,  5258,20001201,   92,    0
   175,  5258,20001202,   92,    0
   175,  5258,20001203,   91,    0
   175,  5258,20001204,   90,    0
   175,  5258,20001205,   85,    0
   175,  5258,20001206,   87,    0
   175,  5258,20001207,   83,    0
   175,  5258,20001208,   80,    0
   175,  5258,20001209,   91,    0
   175,  5258,20001210,   83,    0
   175,  5258,20001211,   83,    0
   175,  5258,20001212,   83,    0
   175,  5258,20001213,   86,    0
   175,  5258,20001214,   81,    0
   175,  5258,20001215,   81,    0
   175,  5258,20001216,   75,    0
   175,  5258,20001217,   86,    0
   175,  5258,20001218,   86,    0
   175,  5258,20001219,   86,    0
